,JP_shortTitle,shortTitle,itemId,title,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,TotalCounts
14,,leica ernst leitz,383019552058,[EXC+++] LEICA Ernst Leitz Wetzlar Summaron Lens 3.5cm F3.5 / 35mm F3.5 M mount,239.99,USD,JP,3323,Lenses,FixedPrice,Used,
17,,leica screw 50/1.4,143306653672,Canon  Metal Hood for  Leica screw 50/1.4 S-50 #831822,24.0,USD,JP,78999,Lens Hoods,StoreInventory,Used,
19,,leica itdoo hood,223460897309,"Leica ITDOO HOOD for Summaron 3.5cm , Summicron 5cm",150.0,USD,JP,78999,Lens Hoods,StoreInventory,Used,
20,,leica m-mount #2653,192960957416,"""TOP MINT""Voigtlander Nokton Classic 35mm f/1.4 MC Lens for Leica M-Mount #2653",515.0,USD,JP,3323,Lenses,StoreInventory,Used,
37,,"leica ltm39 ""mint-""",293016502690,"""Rare"" Konishiroku Hexanon 50mm F1.9 Leica LTM39 ""MINT-"" From JP#3121",526.15,USD,JP,3323,Lenses,FixedPrice,Used,
38,,leica m3 model,133083416467,Sharan Leica M3 MODEL Miniature MINOX Camera  with BOX #A0115,149.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
47,,leica screw mount,233250767162,【TESTED/EXC+5】 Canon 28mm f/2.8 Leica Screw Mount L39 LTM View Finder from JAPAN,349.99,USD,JP,3323,Lenses,StoreInventory,Used,
48,,leica barnack ig,233264465717,Leica Barnack Ig Body from Japan,647.82,USD,JP,15230,Film Cameras,FixedPrice,Used,
62,,leica apo-macro-elmarit-r 100mm,163664354523,Leica Apo-Macro-Elmarit-R 100mm F/2.8 E60 3-Cam Lens for Leica R #21469 G3,1480.0,USD,JP,3323,Lenses,FixedPrice,Used,
68,,leica d-lux digital,192960734065,Leica D-LUX  Digital Camera - Black  #2634,175.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,
74,,leica 14312 neck,323798983823,Genuine LEICA 14312 NECK Strap for M8 M4 M6 M2 M3 R9 R8 R7 13685,35.87,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,
80,,leica screw mount,303102494991,"Canon 35mm F/1.8 Leica Screw Mount LTM 39 Lens.""Exc+++""From Japan#2408",364.65,USD,JP,3323,Lenses,FixedPrice,Used,
82,,leica m4 2,183814237303,【MINT+++】 Leica M4 2 35mm Rangefinder Film Camera Body BLACK From JAPAN,1399.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
94,,leica m6 ttl,303184450600,*Excellent* Leica M6 TTL 0.72 Silver Rangefinder Film Camera from Japan #2962,1999.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
96,,leica r7 black,293102802001,[ Mint ] Leica R7 Black Body 35mm SLR Film Camera From Japan #265,399.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
98,,leica screw mount,293111055769,【Optics Mint】 Canon M39 L39 LTM Leica Screw Mount 50mm f1.4 From JAPAN #431,249.9,USD,JP,3323,Lenses,StoreInventory,Used,
26,,leica m mount,293073085846,【NEAR MINT】 Konica M-Hexanon 90mm F2.8 Lens for Leica M Mount,520.0,USD,JP,3323,Lenses,StoreInventory,Used,
48,,leica iiif bd,303177852706,Leica IIIF BD Rangefinder camera LTM39. Exc++ From Japan#5516,359.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
49,,leica hektor 13.5cm,293090068347,"Leica Hektor 13.5cm F4.5 M ""Exc+++"" From Japan#1647",179.0,USD,JP,3323,Lenses,FixedPrice,Used,
50,,leica leitz summitar,303155444111,"Leica Leitz Summitar  5cm f/2 Lens Leica LTM39.""MINT-"" From JP#7553",499.0,USD,JP,3323,Lenses,FixedPrice,Used,
54,,leica l39 from,293018826268,【Exc+++++】Chiyoko Super Rokkor C 50mm F2 Lens for Leica L39 From JAPAN #276,189.9,USD,JP,3323,Lenses,StoreInventory,Used,
57,,leica screw mount,293123797335,Chiyoko Minolta Super Rokkor C 5cm 50mm f/2 Leica Screw Mount LTM L39 Lens Exc,249.0,USD,JP,3323,Lenses,StoreInventory,Used,
58,,leica screw mount,283501902114,【Exc+5】 CHIYOKO SUPER ROKKOR C 5cm 50mm f/2 Leica Screw Mount LTM L39 Lens JAPAN,229.99,USD,JP,3323,Lenses,StoreInventory,Used,
62,,leica l39 lens,143183802622,【EXC++++】MINOLTA Chiyoko Super ROKKOR C 5cm 50mm f/2 Leica L39 Lens from JAPAN,174.9,USD,JP,3323,Lenses,StoreInventory,Used,
65,,leica m4-p 35mm,173863742025,[V.Good in Box] Leica M4-P 35mm Rangefinder Film Camera Body From JAPAN 5405,1018.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
67,,leica ltm39 mount,293130130399,"Nippon kogaku Nikkor H C 5cm F2 1:2 Leica LTM39 Mount Lens, ""MINT-""#7371",349.0,USD,JP,3323,Lenses,FixedPrice,Used,
68,,leica screw mount,192881529817,Canon Rangefinder 50mm f/1.2 MF Lens for Leica Screw Mount L39 #988,359.0,USD,JP,3323,Lenses,StoreInventory,Used,
69,,leica m w/,123798837667,"Excellent Minolta M Rokkor 90mm F4 for Leica M w/ Hood, Filter from Japan A747",169.0,USD,JP,3323,Lenses,StoreInventory,Used,
73,,"""top mint""voigtlander heliar",192872799962,"""TOP MINT""Voigtlander HELIAR 50mm F3.5 Vintage for Leica-M M6 M7 etc  #2627",445.0,USD,JP,3323,Lenses,StoreInventory,Used,
82,,leica hand grip,254255139304,【 BOXED MINT 】 Leica Hand Grip M 14405 BLACK for M2 M3 M4 M5 M6 from JAPAN #687,158.0,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,
83,,leica mount from,113791809596,【EXC】 CANON VT Deluxe 35mm Rangefinder Film Camera Leica Mount From JAPAN #9084,159.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
91,,leica screw mount,133090023705,[NearMINT] Canon P Rangefinder Film Camera Body Leica Screw Mount #C1262,159.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
12,,leica l39 #21162,133045690339,Chiyoko Super Rokkor 50mm F/2 Lens for Leica L39 #21162 C1,180.0,USD,JP,3323,Lenses,FixedPrice,Used,
17,,leica m2 without,332771784995,Leica M2 Without Self Timer Body from Japan,1065.55,USD,JP,15230,Film Cameras,FixedPrice,Used,
18,,leica m6 0.85,163746593373,【TOP MINT】 Leica M6 0.85 Non TTL Black Rangefinder Film Camera From JAPAN #390,2299.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
23,,leica r7 black,153459986153,Near Mint  Leica R7 Black 35mm SLR Body strap Film Camera from japan,299.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
27,,leica iii f,264371794558,Exc++++ Leica iii f  Range finder Camera MF Body From Japan #421777,332.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
35,,leica iiig 35mm,202647933343,"Leica IIIg 35mm Rangefinder Film Camera Body Only ""Excellent++ ""  #2772",695.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
36,,leica l mount,163620001627,RARE‼【N MINT】 Canon 50mm F0.95 Dream Lens For 7 7s Leica L Mount From JAPAN 166,2499.9,USD,JP,3323,Lenses,StoreInventory,Used,
37,,【mint in box】leica,273808573596,【MINT IN BOX】LEICA M3 BLACK REPAINTED WITH CLA DOUBLE STROKE DS RANGEFINDER,1687.21,USD,JP,15230,Film Cameras,StoreInventory,Used,
42,,leica m #22611,143300668998,Miyazaki Sonnetar 73mm F/1.5 F MC MS-Optics Lens Silver for Leica M #22611 F2,1000.0,USD,JP,3323,Lenses,FixedPrice,Used,
43,,leica leitz iii,283507952860,**EXC** Leica Leitz III Black Rangefinder 35mm Film From Japan #495,340.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
51,,leica m 3388#j,192950196129,Voigtlander Nokton Classic 40mm F1.4 VM MF Lens Leica M 3388#J,299.0,USD,JP,3323,Lenses,StoreInventory,Used,
55,,leica summicron m,333214640660,Leica Summicron M 50mm F/2 Lens from Japan,990.18,USD,JP,3323,Lenses,FixedPrice,Used,
56,,leica t type,283424428107,Leica T Type 701 16.3mp Digital Camera Black Free Shipping #EC0090,551.99,USD,JP,31388,Digital Cameras,StoreInventory,Used,
60,,leica m5 black,264365721826,[MINT] Leica M5 Black 35mm Film Rangefinder Camera Body 3 Lug Serial 1377628,1134.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
63,,leica from japan,382944313951,[As-Is] Voigtlander 25mm View Finder for Viewfinder/ Leica from JAPAN,45.0,USD,JP,167930,Viewfinders & Eyecups,FixedPrice,Used,
68,,［near mint++］leica elmar-m,293116308881,［Near Mint++］Leica ELMAR-M 50mm f/2.8 E39 Chrome M Mount Lens From Japan,899.99,USD,JP,3323,Lenses,StoreInventory,Used,
73,,leica mr meter,264281078580,【EXC++++】 Leica MR Meter CHROME For M2 M3 M4 M4-P M4-2 from Japan #p07,159.9,USD,JP,88668,Light Meters,StoreInventory,Used,
82,,leica screw mount,223460906829,**Exc+++++** Canon Model 7 35mm Rangefinder Body Leica Screw Mount Japan A0282,149.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
84,,leica m6 0.72,254271099761,【NEAR MINT+3】 Leica M6 0.72 BLACK Rangefinder 35mm Film Camera From JAPAN #1725,1899.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
87,,leica l39 #22189,143290332413,Chiyoda Kogaku Super Rokkor 50mm F/1.8 Lens for Leica L39 #22189 C1,400.0,USD,JP,3323,Lenses,FixedPrice,Used,
20,,leica m for,273893982961,【EXC+5 w/Hood】 Minolta M-Rokkor 28mm f2.8 Leica M for CLE CL from JAPAN Q300,359.9,USD,JP,3323,Lenses,StoreInventory,Used,
21,,leica mount with,223485085459,Genuine Canon 50mm Early Lens hood for 50mm F/1.4 Leica mount with 48mm filter,34.99,USD,JP,78999,Lens Hoods,FixedPrice,Used,
24,,leica m mount,113790368175,【EXC+++】 Voigtlander Color Heliar 75mm F2.5 MC L39 Lens W/ Leica M Mount Adapter,269.9,USD,JP,3323,Lenses,StoreInventory,Used,
29,,leica re-pain black,173936815285,"""Exc"" CANON VT De Luxe RF LTM 39mm LEICA RE-PAIN BLACK JAPAN #190527-101323",227.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
33,,leica m mount,153423616217,【Exc+++】Konica M-Hexanon 28mm F/2.8 Lens for Leica M Mount From Japan (2577),598.0,USD,JP,3323,Lenses,StoreInventory,Used,
36,,leica cl cle,173885646752,[Exc+++++] Minolta M Rokkor 90mm f/4 for Leica CL CLE with Hood from Japan,199.99,USD,JP,3323,Lenses,StoreInventory,Used,
39,,leica screw mount,264363404954,【NEAR MINT】 Canon 35mm F/2 Leica Screw Mount LTM L39 Wide Angle From Japan,329.9,USD,JP,3323,Lenses,StoreInventory,Used,
48,,leica sf 24d,163742420828,Leica SF 24D Shoe Mount Flash With Box #22227,180.0,USD,JP,48515,Flashes,FixedPrice,Used,
51,,leica r7 slr,173923383599,【MINT in Box】 Leica R7 SLR Film Camera Body Black from Japan #145,419.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
57,,leica lens hood,323814062298,Leica Lens Hood for Inner diameter size about 38mm Details unknown　13822,43.35,USD,JP,78999,Lens Hoods,FixedPrice,Used,
58,,leica screw mount,283521403314,N Mint Canon 7 Rangefinder Camera Body w/Case Leica Screw Mount from Japan #1530,129.99,USD,JP,15230,Film Cameras,FixedPrice,Used,
62,,leica screw mount,223542399443,【NEAR MINT】 Canon 50mm f/1.8 L39 LTM Leica Screw mount from Japan,164.9,USD,JP,3323,Lenses,FixedPrice,Used,
76,,leica m mount,372634236687,Overhauled [Mint] Minolta CLE 35mm Camera Body Leica M Mount from JAPAN 0261,799.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
99,,leica m mount,323778441866,[Ex] Voigtlander Heliar Classic 75mm F/1.8 Lens for Leica M Mount (340-K395),440.0,USD,JP,3323,Lenses,StoreInventory,Used,
20,,leica r8 black,173938451180,【Near Mint+++】 Leica R8 Black Body / Vario-Elmar-R 35-70mm f/3.5 From Japan 253,879.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
28,,leica l39 ltm,143206149239,SMC Pentax-L 43mm F/1.9 Special Lens for Leica L39 LTM Mount #17316#7/5,920.0,USD,JP,3323,Lenses,StoreInventory,Used,
30,,leica screw mount,233250767161,【TESTED / OPT Near MINT】 Canon 35mm f/1.8 Leica Screw Mount L39 LTM from JAPAN,369.99,USD,JP,3323,Lenses,StoreInventory,Used,
31,,"""near mint""leica summicron-m",192916402143,"""NEAR MINT""Leica Summicron-M 50mm F/2.0 GERMANY SILVER for M6 M7 MP etc  #2871",1745.0,USD,JP,3323,Lenses,StoreInventory,Used,
37,,leica m mount,323789186700,[Excellent] Voigtlander Heliar classic 50mm f2 Leica M mount (540-K553),620.0,USD,JP,3323,Lenses,StoreInventory,Used,
43,,leica m6 0.72,254263488674,【NEAR MINT+3】 Leica M6 0.72 BLACK Rangefinder 35mm Film Camera From JAPAN #1725,1899.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
46,,leica iiif 3f,223522252631,*MINT* Leica IIIf 3f Rangefinder Body Only #336,590.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
49,,leica leitz summicron,163744386850,[Near Mint] Leica LEITZ Summicron R 50mm f/2 MF Standard Lens,419.99,USD,JP,3323,Lenses,StoreInventory,Used,
53,,[excellent]leica m6 0.72,293096589666,[EXCELLENT]Leica M6 0.72 35mm Rangefinder Film Camera in Silver #4085,1890.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
61,,leica screw l39,183740256259,Canon 100mm f/3.5 Leica Screw L39 LTM Mount Lens w/View Finder *EXC++++* #450,169.9,USD,JP,3323,Lenses,StoreInventory,Used,
62,,leica screw l39,254175305846,[Excellnet+++++] Canon 50mm f/1.4 LTM Leica Screw L39 LTM Mount From Japan #0263,299.0,USD,JP,3323,Lenses,StoreInventory,Used,
77,,【top mint】leica leitz,323838338023,【TOP MINT】Leica Leitz UVa Lens Black Filter E39 39Ø 39mm No.13131 +BOX Case JP,59.99,USD,JP,15216,Filters,StoreInventory,Used,
78,,leica m-mount #2735,192871751059,Voigtlander Ultron 21mm f/1.8  Aspherical  VM For Leica M-Mount   #2735,695.0,USD,JP,3323,Lenses,StoreInventory,Used,
83,,leica e46 uva,273795473726,【MINT In Box】 Leica E46 UVa 13004 Filter from JAPAN,72.0,USD,JP,15216,Filters,StoreInventory,Used,
84,,leica black strap,223538512361,Genuine Leica Black Strap 4,24.99,USD,JP,64343,Straps & Hand Grips,FixedPrice,Used,
85,,leica m mount,283444887001,Carl Zeiss Biogon T* 25mm F/2.8 ZM Lens For Leica M mount w/hood [Near N] 99-F46,699.0,USD,JP,3323,Lenses,StoreInventory,Used,
2,,【near mint】leica r4,173844574025,【Near Mint】Leica R4 Black 35mm SLR Film Camera Body From Japan #72,199.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
4,,leica m cl,264362214665,【Exc+5 in BOX】 Leitz Minolta M-Rokkor 90mm F/4 Lens For Leica M CL CLE Japan,190.0,USD,JP,3323,Lenses,StoreInventory,Used,
8,,leica ltm 39,293021085745,"Canon 50mm F/1.5 chrome Leica LTM 39 Lens,""Exc++""w/Filter From Japan#1132",349.0,USD,JP,3323,Lenses,StoreInventory,Used,
14,,leica af-c1 40mm,283521099870,Excellent LEICA AF-C1 40mm F2.8 80mm F5.6 Compact Film Camera From Japan,218.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
18,,leica screw mount,323825567358,*Exc5* Nicca iiif 3f 3-f Rangefinder Film Camera Leica Screw Mount From JAPAN,219.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
29,,leica summicron-m 50mm,202647781585,"""RARE TOP Mint in Box"" Leica Summicron-M 50mm F/2 Black for M6 M7 MP etc  #2765",1745.0,USD,JP,3323,Lenses,StoreInventory,Used,
67,,leica screw mount,264352479078,Canon 50mm F1.8 Leica Screw Mount LTM M39 SN218515,59.8,USD,JP,3323,Lenses,StoreInventory,Used,
68,,leica m mount,264367888685,"""NearMINT"" Minolta M Rokkor 28mm f/2.8 for CLE Leica M mount w/Hood FromJPN#4990",489.0,USD,JP,3323,Lenses,StoreInventory,Used,
73,,leica screw ltm,173913169234,【Exc+++】Canon 50mm f/1.8 Lens Leica Screw LTM L39 M39 from JAPAN 492,99.99,USD,JP,3323,Lenses,FixedPrice,Used,
94,,leica 39mm lmt,143300679941,Rare Leotax Leonon Lens 50mm/F2 / Leica 39mm LMT screw mount #231516,159.0,USD,JP,3323,Lenses,StoreInventory,Used,
98,,leica minilux 35mm,383012407015,【NEAR MINT】 Leica Minilux 35mm Film Camera Summarit 40mm F/2.4 From JAPAN #279,785.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
11,,leica apo extender,283462079742,Leica APO EXTENDER R 1.4x 3cam [NEVER USED] from Japan (14069),598.0,USD,JP,3323,Lenses,FixedPrice,Used,
16,,leica elmar-m 50mm,303182996785,"""Near Mint"" Leica ELMAR-M 50mm f/2.8 MF Lens Shipping from Japan",799.0,USD,JP,3323,Lenses,StoreInventory,Used,
24,,leica summicron-m 35mm,163646300546,Leica SUMMICRON-M 35mm f/2 Silver Camera Lens USED,2812.78,USD,JP,3323,Lenses,FixedPrice,Used,
38,,@boxed@ leicaflex sl,113695375187,@Boxed@ Leicaflex SL Black Chrome + Summicron-R 50mm f2 #015528,826.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
42,,"leica m-mount ""excellent++",192918303313,"Voigtlander Ultron 28mm f/2 VM For Leica M-Mount ""Excellent++ in Box "" #2894",495.0,USD,JP,3323,Lenses,StoreInventory,Used,
52,,leica leitz canada,333237847583,Leica Leitz Canada SUMMICRON M 35mm F2 Black 11309 MF Lens For M Mount #1904A,1598.0,USD,JP,3323,Lenses,StoreInventory,Used,
54,,【mint in box】leica,173868468263,【Mint in Box】Leica MP 0.85 Rangefinder Film Camera w/ Strap from japan #231,3800.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
63,,leica ltm l39[excellent],264342650924,Voigtlander Color Skopar 35mm f2.5 MC Leica LTM L39[Excellent] from Japan 88-E21,268.0,USD,JP,3323,Lenses,StoreInventory,Used,
74,,leica elmar-m 50mm,283495991684,**Top Mint** Leica ELMAR-M 50mm f/2.8 MF Lens Black  E39 from Japan-#1315,899.99,USD,JP,3323,Lenses,StoreInventory,Used,
79,,leica m2 body,333237863782,"""EXCELLENT"" LEICA M2 BODY 35mm Rangefinder Film Camera Body with Box #190428s",1398.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
18,,leica i a,133084771151,@BOXED@ Leica I A Made in 1926/27 with Elmar 50mm f3.5 #016104,3241.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
25,,leica minilux 35mm,153500776084,【Exc+++++】 Leica Minilux 35mm Film Camera Summarit 40mm F/2.4 From JAPAN #1306,779.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
31,,leica screw mount,254263160592,**problem** Canon 50mm F1.8 Leica Screw Mount LTM M39  SN237623,37.8,USD,JP,3323,Lenses,StoreInventory,Used,
34,,leica m3 double,303191802069,"""As-Is"" Leica M3 Double Stroke 35mm Rangefinder Film Camera from Japan",669.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
37,,leica m6 0.72,113765535977,Leica M6 0.72 Non TTL Black 35mm Rangefinder Camera From JAPAN #914,1649.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
47,,leica screw mount,392315469046,[Near Mint] Canon 28mm F2.8 Leica Screw Mount LTM L39 Lens from Japan,299.99,USD,JP,3323,Lenses,StoreInventory,Used,
61,,leica l39 screw,143263130848,Voigtlander Color Skopar 21mm F/4 MC Leica L39 screw mount Near MINT From Japan,335.0,USD,JP,3323,Lenses,StoreInventory,Used,
62,,leica l39 w/finder,333199409251,Voigtlander Super Wide-Heliar 15mm F/4.5 Lens Leica L39 w/finder (302-W10),390.0,USD,JP,3323,Lenses,StoreInventory,Used,
78,,leica screw mount,153525331306,[Near Mint] Canon 50mm f/1.4 Lens Leica Screw Mount LTM L39 from Japan #10499,259.9,USD,JP,3323,Lenses,StoreInventory,Used,
86,,leica dg summilux,323769394206,Panasonic SFC0190 Lens Hood for H-X015 Leica DG Summilux 15mm F1.7  12985,34.65,USD,JP,64352,Digital Camera Parts,StoreInventory,Used,
91,,leica l39 mount,123788926943,RARE Optics Mint Canon 35mm f/1.5 LTM Leica L39 Mount from Japan,1479.99,USD,JP,3323,Lenses,StoreInventory,Used,
94,,leica hand grip,113767562854,Leica Hand Grip 14496 for Leica M 240 246 Monochrom Clean from JAPAN #015930,193.0,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,
0,,leica m mount,264363334744,【TOP MINT】 Voigtlander Bessa T Black Leica M Mount + Trigger Winder From JAPAN,459.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
3,,[mint]leica m6 ttl,293100239439,[MINT]Leica M6 TTL 0.85 35mm Rangefinder Film Camera In Silver Japan model#3780,2500.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
6,,leica rangefinder camera,401734132184,"LEICA rangefinder camera Leather Case, good condition En Shop Japan",35.0,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,
11,,leica meter mr,123767584671,[ Mint ] Leica Meter MR MR4 Black for M2 M3 M4 M4-2 M4-P From Japan #0343,199.99,USD,JP,162480,Other Camera & Photo Accs,StoreInventory,Used,
23,,leica mount [exc++],323773046633,Rare MINOLTA 35 II B Body Rangefinder Film Camera Leica mount [Exc++] from Japan,158.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
24,,leica m from,192936658156,Carl Zeiss Biogon T* 28mm F/2.8 Black ZM Lens For Leica M from JAPAN #1388,699.99,USD,JP,3323,Lenses,StoreInventory,Used,
27,,leica screw mount,254259184681,Canon 50mm F1.8 Leica Screw Mount LTM M39  SN265178,45.8,USD,JP,3323,Lenses,StoreInventory,Used,
33,,leica lens cap,352634379817,Leica Lens cap A70 (14232) for PC 28/2.8 (0NAC-453),79.0,USD,JP,162480,Other Camera & Photo Accs,FixedPrice,Used,
45,,leica l #a0100,254172883344,[Rare!!] NIKON PK-12 Auto Extension Ring from Nikkor to Leica L #a0100,35.99,USD,JP,155707,Cables & Adapters,StoreInventory,Used,
49,,leica m7 0.72,183755634400,[A- Mint] Leica M7 0.72 JAPAN 35mm Rangefinder Film Camera in Silver Body 5448,2498.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
50,,leica screw mount,143245911038,Canon VT Leica Screw Mount Rangefinder camera #505176,119.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
54,,leica screw l39,283432393452,Excellent++ Canon 100mm f/3.5 for Leica screw L39 mount from Japan,133.0,USD,JP,3323,Lenses,FixedPrice,Used,
61,,leica screw mount,254242863749,Canon 100mm f/3.5 L39 LTM Leica Screw mount (1580),69.99,USD,JP,3323,Lenses,FixedPrice,Used,
80,,【exc+3】leica 42mm chrome,333125446865,【Exc+3】Leica 42mm Chrome Front Lens Cap From JAPAN #49,5.99,USD,JP,79001,Lens Caps,StoreInventory,Used,
84,,leica m (496-f377),333128250189,[Excellent] ZEISS Biogon T* 35mm F/2.0 Lens ZM Mount for Leica M (496-f377),640.0,USD,JP,3323,Lenses,StoreInventory,Used,
90,,leica m6 titan,133066514837,*Top Mint-* Leica M6 Titan Titanium 0.72 Rangefinder Camera From Japan #2242,2199.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
95,,leica minilux 35mm,264351793015,[N MINT] Leica Minilux 35mm Point & Shoot Summarit 40mm F/2 JAPAN✈Free Shipping✈,839.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
7,,leica m mount,323808086667,[Excellent] Voigtlander 35mm F2.5 P II Color-Skopar leica M Mount (270-W5),310.0,USD,JP,3323,Lenses,StoreInventory,Used,
14,,leica summicron m,254262867524,【MINT】 Leica Summicron M 50mm f/ 2 E39 Lens for Leica M from JAPAN #1638,1599.9,USD,JP,3323,Lenses,StoreInventory,Used,
