,Unnamed: 0,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,Lenses,Film Cameras,Viewfinders & Eyecups,Digital Cameras,Flashes,Lens Hoods,Lens Caps,Battery Grips,"Lens Adapters, Mounts & Tubes","Cases, Bags & Covers"
561,70,,nikon lens hood,2.2363E+11,[Mint] Nikon Lens Hood HS-14 For Ai-S Micro Nikkor 105mm F2.8 From Japan #081,https://www.ebay.com/itm/Mint-Nikon-Lens-Hood-HS-14-Ai-S-Micro-Nikkor-105mm-F2-8-Japan-081-/223630309283,20.99,USD,JP,78999,Lens Hoods,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.117948718,0.084745763,2.65E-16,-7.63E-17,0.037037037
562,73,,nikon speedlight sb29s,1.83945E+11,*Almost Unused in BOX* Nikon Speedlight SB-29S SB29S Ring Flash for Nikon #10835,https://www.ebay.com/itm/Almost-Unused-BOX-Nikon-Speedlight-SB-29S-SB29S-Ring-Flash-Nikon-10835-/183945019645,249,USD,JP,48515,Flashes,StoreInventory,Used,0.019888909,0.006730429,0.088803089,3.12E-17,0.046783626,0.056410256,0.011299435,0.115646259,0.076190476,0.083333333
563,75,,nikon fm10 35mm,2.33308E+11,【EXCELLENT、ENikon FM10 35mm SLR Film Camera Body Only From Japan!,https://www.ebay.com/itm/EXCELLENT-Nikon-FM10-35mm-SLR-Film-Camera-Body-Only-Japan-/233307595852,58.5,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
564,77,,nikon afs nikkor,4.01864E+11,** MINT ** NIKON AF-S NIKKOR ED 28-70mm f/2.8D SWM,https://www.ebay.com/itm/MINT-NIKON-AF-S-NIKKOR-ED-28-70mm-f-2-8D-SWM-/401863968310,598,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
565,87,,nikon af nikkor,1.5363E+11,Nikon AF NIKKOR 50mm f1.4 D Standard Prime Lens w/box Japan [Near Mint] #9017A,https://www.ebay.com/itm/Nikon-AF-NIKKOR-50mm-f1-4-D-Standard-Prime-Lens-w-box-Japan-Near-Mint-9017A-/153630466329,190,USD,JP,3323,Lenses,FixedPrice,Used,0.141910052,0.12858661,-1.23E-16,0.063636364,0.011695906,0.158974359,0.084745763,0.020408163,0.028571429,0.046296296
566,97,,nikon f3 hp,3.33282E+11,【Near MINT ++、ENikon F3 HP F3HP S/N 19XXXXX 35mm SLR Film Camera Body From JAPAN,https://www.ebay.com/itm/Near-MINT-Nikon-F3-HP-F3HP-S-N-19XXXXX-35mm-SLR-Film-Camera-Body-JAPAN-/333281538635,499.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
567,98,,nikon afs vr,1.63851E+11,NIKON AF-S VR NIKKOR ED 70-200mm f/2.8G Light Grey Excellent,https://www.ebay.com/itm/NIKON-AF-S-VR-NIKKOR-ED-70-200mm-f-2-8G-Light-Grey-Excellent-/163850925825,1098,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
568,3,,nikon ais zoom,1.33161E+11,[Exc+++++] Nikon Ai-s Zoom NIKKOR 28-85mm f/3.5-4.5 MF Lens From Japan #7,https://www.ebay.com/itm/Exc-Nikon-Ai-s-Zoom-NIKKOR-28-85mm-f-3-5-4-5-MF-Lens-Japan-7-/133160543944,69.99,USD,JP,3323,Lenses,FixedPrice,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
569,5,,nikon correction lens,1.13737E+11,"Near MINT In Box Nikon Correction Lens For F, Photomatic FTN & Nikomat -4.0",https://www.ebay.com/itm/Near-MINT-Box-Nikon-Correction-Lens-F-Photomatic-FTN-Nikomat-4-0-/113736781634,19.99,USD,JP,162480,Other Camera & Photo Accs,FixedPrice,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
570,6,,nikon nikkor 105mm,3.52785E+11,Excellent+++++ Nikon Nikkor 105mm f/2.5 f 2.5 Non Ai Portrait Lens From Japan,https://www.ebay.com/itm/Excellent-Nikon-Nikkor-105mm-f-2-5-f-2-5-Non-Ai-Portrait-Lens-Japan-/352784967406,119,USD,JP,3323,Lenses,StoreInventory,Used,0.127575703,0.110874956,0.05019305,0.022727273,5.55E-17,0.138461538,0.101694915,2.65E-16,-7.63E-17,0.092592593
571,17,,nikon 310w341,2.23567E+11,[NearMint+] Sigma 30mm f/1.4 DC HSM ART Lens For Nikon (310-W341),https://www.ebay.com/itm/NearMint-Sigma-30mm-f-1-4-DC-HSM-ART-Lens-Nikon-310-W341-/223567039757,250,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
572,18,,nikon nikkorq auto,1.33146E+11,Nikon NIKKOR-Q Auto 200mm f/4 Ai-Converted MF Telephoto Prime Lens SN559002,https://www.ebay.com/itm/Nikon-NIKKOR-Q-Auto-200mm-f-4-Ai-Converted-MF-Telephoto-Prime-Lens-SN559002-/133145644013,32.8,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
573,19,,nikon nikkornc 24mm,1.33159E+11,Nikon NIKKOR-N.C 24mm f/2.8 Ai-Converted MF Wide Angle Prime Lens SN411963,https://www.ebay.com/itm/Nikon-NIKKOR-N-C-24mm-f-2-8-Ai-Converted-MF-Wide-Angle-Prime-Lens-SN411963-/133159335544,99.8,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
574,20,,nikon nikkor 35mm,1.33167E+11,Nikon NIKKOR 35mm f/2.8 Ai-S MF Wide Angle Prime Lens SN522424 from Japan,https://www.ebay.com/itm/Nikon-NIKKOR-35mm-f-2-8-Ai-S-MF-Wide-Angle-Prime-Lens-SN522424-Japan-/133167024916,129.8,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
575,21,,nikon afs dx,3.12756E+11,Nikon AF-S DX Nikkor 55-200mm f/4-5.6 G ED SWM Lens w/cap from Japan #486702,https://www.ebay.com/itm/Nikon-AF-S-DX-Nikkor-55-200mm-f-4-5-6-G-ED-SWM-Lens-w-cap-Japan-486702-/312755638997,80,USD,JP,3323,Lenses,StoreInventory,Used,0.197097294,0.179241941,0.05019305,0.086363636,0.081871345,0.153846154,0.231638418,0.06122449,0.085714286,0.101851852
576,40,,nikon dg2 eyepiece,3.03249E+11,"""Near Mint"" Nikon DG-2 Eyepiece Magnifier Vintage Shipping from Japan",https://www.ebay.com/itm/Near-Mint-Nikon-DG-2-Eyepiece-Magnifier-Vintage-Shipping-Japan-/303249129888,29.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,0.074538613,0.061636557,0.05019305,0.040909091,0.081871345,0.046153846,0.050847458,0.054421769,0.085714286,0.064814815
577,41,,nikon af nikkor,1.83901E+11,[Exc] Nikon AF Nikkor 80-200mm f/4.5-5.6D Zoom Lens from Japan,https://www.ebay.com/itm/Exc-Nikon-AF-Nikkor-80-200mm-f-4-5-5-6D-Zoom-Lens-Japan-/183900837183,39.8,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
578,43,,near mintnikon f4,1.5353E+11,【Near Mint】Nikon F4 35mm SLR Film Camera MB-21 MF-23 From Japan,https://www.ebay.com/itm/Near-Mint-Nikon-F4-35mm-SLR-Film-Camera-MB-21-MF-23-Japan-/153530152907,265.5,USD,JP,15230,Film Cameras,FixedPrice,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
579,55,,nikon excellent from,2.64453E+11,Tamron SP AF 90mm F2.8 MACRO Lens 72E For Nikon Excellent++ From Japan Tested,https://www.ebay.com/itm/Tamron-SP-AF-90mm-F2-8-MACRO-Lens-72E-Nikon-Excellent-Japan-Tested-/264453334134,155,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
580,57,,nikon ais nikkor,2.54352E+11,【Almost MINT 、ENikon Ai-s Nikkor 135mm F2 Manual Focus Lens AIS From Japan 316,https://www.ebay.com/itm/Almost-MINT-Nikon-Ai-s-Nikkor-135mm-F2-Manual-Focus-Lens-AIS-Japan-316-/254352443340,569.9,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
581,58,,nikon ttl remote,3.33327E+11,Nikon TTL Remote Cord Cable Shutter Release SC-17 **LIKE NEW** Condition,https://www.ebay.com/itm/Nikon-TTL-Remote-Cord-Cable-Shutter-Release-SC-17-LIKE-NEW-Condition-/333327454420,15,USD,JP,64345,Remotes & Shutter Releases,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
582,65,,mintnikon nikkor ais,3.23913E+11,【MINT】NIKON NIKKOR AIS AI-S 85mm F/1.4 1:1.4 F Mount MF Lens+METAL HOOD HN-20 JP,https://www.ebay.com/itm/MINT-NIKON-NIKKOR-AIS-AI-S-85mm-F-1-4-1-1-4-F-Mount-MF-Lens-METAL-HOOD-HN-20-JP-/323912828668,579.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
583,67,,nikon nikkorp auto,3.23884E+11,[NearMint] Nikon Nikkor-P Auto 105mm F2.5 Non-Ai Fmount from Japan,https://www.ebay.com/itm/NearMint-Nikon-Nikkor-P-Auto-105mm-F2-5-Non-Ai-Fmount-Japan-/323883650485,145,USD,JP,3323,Lenses,FixedPrice,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.164102564,0.13559322,0.054421769,0.085714286,0.101851852
584,68,,nikon nikonos v,2.73992E+11,Nikon Nikonos V Olive Underwater Camera W-Nikkor 35mm f/2.5 N2113778 #486291,https://www.ebay.com/itm/Nikon-Nikonos-V-Olive-Underwater-Camera-W-Nikkor-35mm-f-2-5-N2113778-486291-/273992364366,210,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
585,69,,nikon nikkorn auto,3.33318E+11,Nikon NIKKOR-N Auto 24mm F2.8 Non Ai Wide Angle MF Lens for F Mount #190603d,https://www.ebay.com/itm/Nikon-NIKKOR-N-Auto-24mm-F2-8-Non-Ai-Wide-Angle-MF-Lens-F-Mount-190603d-/333317797854,108.77,USD,JP,3323,Lenses,StoreInventory,Used,0.133667801,0.101664896,0.088803089,0.022727273,0.035087719,0.164102564,0.096045198,0.095238095,0.047619048,0.101851852
586,73,,nikon ais nikkor,3.33297E+11,Near Mint Nikon Ai-s Nikkor 28mm f/2.8 MF Wide Angle Lens From Japan,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-s-Nikkor-28mm-f-2-8-MF-Wide-Angle-Lens-Japan-/333297418707,159,USD,JP,3323,Lenses,FixedPrice,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
587,74,,nikon ais nikkor,1.73985E+11,"""As Is"" NIKON Ai-S NIKKOR 20mm f/ 2.8 F-mount wide angle JAPAN #190882",https://www.ebay.com/itm/As-Is-NIKON-Ai-S-NIKKOR-20mm-f-2-8-F-mount-wide-angle-JAPAN-190882-/173985149263,229.99,USD,JP,3323,Lenses,StoreInventory,Used,0.134922057,0.101664896,0.011583012,0.022727273,0.081871345,0.107692308,0.096045198,2.65E-16,-7.63E-17,0.037037037
588,76,,nikon nikkor 28mm,1.43365E+11,Nikon Nikkor 28mm F/2 Lens #23435 A5,https://www.ebay.com/itm/Nikon-Nikkor-28mm-F-2-Lens-23435-A5-/143365317957,189,USD,JP,3323,Lenses,FixedPrice,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
589,82,,nikon tc14e teleconverter,1.23894E+11,ex+++ Nikon TC-14E  Teleconverter 1.4x Lens from Japan #h80,https://www.ebay.com/itm/ex-Nikon-TC-14E-Teleconverter-1-4x-Lens-Japan-h80-/123893917212,160,USD,JP,3323,Lenses,StoreInventory,Used,0.101953055,0.10910379,0.092664093,0.072727273,0.099415205,0.066666667,0.050847458,0.074829932,0.114285714,0.101851852
590,84,,nikon nikkors auto,2.23635E+11,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens  SN655650,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN655650-/223635327203,51.8,USD,JP,3323,Lenses,StoreInventory,Used,0.160544705,0.160113355,0.042471042,0.054545455,0.01754386,0.179487179,0.084745763,0.020408163,0.028571429,0.074074074
591,85,,nikon nikkors auto,2.23644E+11,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens  SN1092709,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN1092709-/223643560916,29.8,USD,JP,3323,Lenses,StoreInventory,Used,0.160544705,0.160113355,0.042471042,0.054545455,0.01754386,0.179487179,0.084745763,0.020408163,0.028571429,0.074074074
592,86,,nikon nikkors auto,2.23654E+11,Nikon NIKKOR-S Auto 35mm F2.8 Non-Ai Lens SN388404,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-35mm-F2-8-Non-Ai-Lens-SN388404-/223653862102,47.8,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
593,87,,nikon nonai 50mm,2.23657E+11,Nikon Non-Ai 50mm F1.4 Lens SN2941498,https://www.ebay.com/itm/Nikon-Non-Ai-50mm-F1-4-Lens-SN2941498-/223657016734,34.8,USD,JP,3323,Lenses,StoreInventory,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
594,93,,nikon nikkor p,1.5358E+11,Nikon nikkor p auto 105mm f2.5 Lens w/Filter Excellent from Japan,https://www.ebay.com/itm/Nikon-nikkor-p-auto-105mm-f2-5-Lens-w-Filter-Excellent-Japan-/153579578191,128,USD,JP,3323,Lenses,StoreInventory,Used,0.285970256,0.187035069,0.05019305,0.086363636,0.081871345,0.194871795,0.15819209,0.06122449,0.104761905,0.101851852
595,94,,nikon f4s 35mm,2.64439E+11,Nikon F4s 35mm SLR Film Camera MF-23 MB-21 From Japan  [Exc++] #481495A,https://www.ebay.com/itm/Nikon-F4s-35mm-SLR-Film-Camera-MF-23-MB-21-Japan-Exc-481495A-/264438928075,149.9,USD,JP,15230,Film Cameras,FixedPrice,Used,0.141193335,0.23308537,0.042471042,0.054545455,0.01754386,0.128205128,0.084745763,0.020408163,0.028571429,0.074074074
596,95,,near mintnikon nikkor,3.23912E+11,【Near Mint】NIKON NIKKOR AIS 85mm F/2 1:2.0 F Mount Lens +METAL HOOD HS-10 JAPAN,https://www.ebay.com/itm/Near-Mint-NIKON-NIKKOR-AIS-85mm-F-2-1-2-0-F-Mount-Lens-METAL-HOOD-HS-10-JAPAN-/323911867275,209.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
597,96,,nikon d5000 123mp,2.2366E+11,Nikon D5000 12.3MP Digital SLR Camera Black Body w/ AF-S DX 18-55mm #190906b,https://www.ebay.com/itm/Nikon-D5000-12-3MP-Digital-SLR-Camera-Black-Body-w-AF-S-DX-18-55mm-190906b-/223659633239,168,USD,JP,31388,Digital Cameras,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
598,97,,nikon f5 original,3.92414E+11,[Mint] Nikon F5 Original Neck Shoulder Camera Strap From JAPAN Free Ship H486,https://www.ebay.com/itm/Mint-Nikon-F5-Original-Neck-Shoulder-Camera-Strap-JAPAN-Free-Ship-H486-/392413810084,29.9,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
599,98,,nikon from japan,1.23882E+11,【NEAR MINT】SIGMA Ex 105mm f/2.8D Macro Lens For Nikon from Japan #80,https://www.ebay.com/itm/NEAR-MINT-SIGMA-Ex-105mm-f-2-8D-Macro-Lens-Nikon-Japan-80-/123881819728,169.99,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.164102564,0.13559322,0.054421769,0.085714286,0.101851852
600,2,,nikon nikkor 35mm,1.33093E+11,【NEAR MINT、ENikon Nikkor 35mm f/2 MF Lens Ai Converted from JAPAN #19,https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikkor-35mm-f-2-MF-Lens-Ai-Converted-JAPAN-19-/133093065337,139.99,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
601,5,,nikon nikonos iva,2.02649E+11,"""Excellent+++"" NIKON NIKONOS IV-A 35mm Underwater Camera w/28mm f/3.5 Japan #3-1",https://www.ebay.com/itm/Excellent-NIKON-NIKONOS-IV-A-35mm-Underwater-Camera-w-28mm-f-3-5-Japan-3-1-/202648909415,149.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.040909091,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
602,6,,nikon nikkorh auto,3.23911E+11,Nikon NIKKOR-H Auto 50mm F2 Non-Ai Lens SN657622,https://www.ebay.com/itm/Nikon-NIKKOR-H-Auto-50mm-F2-Non-Ai-Lens-SN657622-/323910558383,25.8,USD,JP,3323,Lenses,StoreInventory,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
603,10,,nikon from japan,1.13879E+11,FREE SHIP TAMRON SP AF 28-75mm f/2.8 XR Di LD MACRO for Nikon from Japan,https://www.ebay.com/itm/FREE-SHIP-TAMRON-SP-AF-28-75mm-f-2-8-XR-Di-LD-MACRO-Nikon-Japan-/113879113276,159,USD,JP,3323,Lenses,StoreInventory,Used,0.208206415,0.163301452,0.138996139,0.063636364,0.116959064,0.21025641,0.146892655,0.149659864,0.133333333,0.166666667
604,11,,nikon af nikkor,1.13835E+11,AS IS Nikon AF Nikkor 35-70mm f/2.8 MACRO Lens for F Mount from Japan 1780,https://www.ebay.com/itm/Nikon-AF-Nikkor-35-70mm-f-2-8-MACRO-Lens-F-Mount-Japan-1780-/113835101414,98,USD,JP,3323,Lenses,StoreInventory,Used,0.208206415,0.247254694,0.138996139,0.063636364,0.116959064,0.21025641,0.146892655,0.149659864,0.133333333,0.166666667
605,12,,nikon af nikkor,1.53593E+11,Nikon AF NIKKOR 75-300mm F4.5-5.6 Zoom lens from Japan [Near Mint] #8052A,https://www.ebay.com/itm/Nikon-AF-NIKKOR-75-300mm-F4-5-5-6-Zoom-lens-Japan-Near-Mint-8052A-/153593117190,99,USD,JP,3323,Lenses,FixedPrice,Used,0.284178463,0.172865746,0.05019305,0.077272727,0.081871345,0.246153846,0.231638418,0.054421769,0.104761905,0.101851852
606,14,,nikon ai nikkor,2.83558E+11,Excellent Nikon Ai NIKKOR 200mm f4 Manual Lens from Japan,https://www.ebay.com/itm/Excellent-Nikon-Ai-NIKKOR-200mm-f4-Manual-Lens-Japan-/283558480900,82,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.102040816,0.085714286,0.101851852
607,17,,nikon ais f,1.73998E+11,【MINT、EVoigtlander Ultron 40mm F2 SL II N Aspherical Nikon Ais F Mount JAPAN,https://www.ebay.com/itm/MINT-Voigtlander-Ultron-40mm-F2-SL-II-N-Aspherical-Nikon-Ais-F-Mount-JAPAN-/173997698443,439.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
608,19,,nikon f mount,2.54314E+11,"TAMRON AF 28-75mm F2.8 XR Di A09N For NIKON F mount ""Excellent+"" JAPAN #19174",https://www.ebay.com/itm/TAMRON-AF-28-75mm-F2-8-XR-Di-A09N-NIKON-F-mount-Excellent-JAPAN-19174-/254313624892,189,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,0.081871345,0.107692308,0.096045198,2.65E-16,-7.63E-17,0.037037037
609,20,,nikon 72mm l39,1.73935E+11,[TOP MINT] Genuine Nikon 72mm L39 UV Lens Filter B72 from JAPAN,https://www.ebay.com/itm/TOP-MINT-Genuine-Nikon-72mm-L39-UV-Lens-Filter-B72-JAPAN-/173935087158,38.99,USD,JP,15216,Filters,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
610,23,,nikon 201845,1.43371E+11,Nikonos Front Lens Cap for 15mm f2.8 nikonos v nikon #201845,https://www.ebay.com/itm/Nikonos-Front-Lens-Cap-15mm-f2-8-nikonos-v-nikon-201845-/143371383412,14,USD,JP,79001,Lens Caps,StoreInventory,Used,0.239204444,0.190931633,0.254826255,0.140909091,0.175438596,0.266666667,0.209039548,0.258503401,0.161904762,0.212962963
611,24,,nikon ais 50mm,2.23455E+11,** Near Mint ** Nikon Ai-s 50mm f1.4 MF Lens From Japan #33,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-s-50mm-f1-4-MF-Lens-Japan-33-/223454546486,116.9,USD,JP,3323,Lenses,StoreInventory,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
612,25,,nikon af nikkor,2.8361E+11,Nikon AF Nikkor Micro 105mm f/2.8 D Lens [Exc+++] w/Case From Japan [4774],https://www.ebay.com/itm/Nikon-AF-Nikkor-Micro-105mm-f-2-8-D-Lens-Exc-w-Case-Japan-4774-/283610248671,203.15,USD,JP,3323,Lenses,FixedPrice,Used,0.122558681,0.117605384,-1.23E-16,0.045454545,5.55E-17,0.117948718,0.084745763,0.006802721,-7.63E-17,0.037037037
613,27,,nikon,1.33158E+11,Nikonos IV-A Underwater Film Camera w/35mm f2.5 Lens Nikon,https://www.ebay.com/itm/Nikonos-IV-A-Underwater-Film-Camera-w-35mm-f2-5-Lens-Nikon-/133158250468,119,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
614,28,,nikon 35ti 35mm,1.43336E+11,、ENear Mint+++ in Box 】Nikon 35Ti 35mm Point & Shoot Film Camera From Japan #123,https://www.ebay.com/itm/Near-Mint-Box-Nikon-35Ti-35mm-Point-Shoot-Film-Camera-Japan-123-/143335577278,669.9,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.192348565,-1.23E-16,0.022727273,0.011695906,0.107692308,0.084745763,0.020408163,0.028571429,0.055555556
615,30,,nikon ais nikkor,1.74025E+11,"""MINT"" Nikon Ai-s NIKKOR 200mm F/4 MF Lens From JAPAN 4012",https://www.ebay.com/itm/MINT-Nikon-Ai-s-NIKKOR-200mm-F-4-MF-Lens-JAPAN-4012-/174024685068,108.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
616,34,,nikon from japan,1.13884E+11,FREE SHIP SIGMA 17-50mm F2.8 EX DC OS HSM for Nikon from Japan,https://www.ebay.com/itm/FREE-SHIP-SIGMA-17-50mm-F2-8-EX-DC-OS-HSM-Nikon-Japan-/113883816619,199,USD,JP,3323,Lenses,StoreInventory,Used,0.227557785,0.174282678,0.138996139,0.063636364,0.116959064,0.261538462,0.146892655,0.149659864,0.133333333,0.166666667
617,40,,nikon f eye,3.33268E+11,Excellent- Nikon F Eye Level body only 35mm SLR Film Camera,https://www.ebay.com/itm/Excellent-Nikon-F-Eye-Level-body-only-35mm-SLR-Film-Camera-/333267997397,150,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.268154446,-1.23E-16,0.113636364,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
618,42,,nikon nikkors auto,3.23908E+11,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens SN1211075,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN1211075-/323908348991,23.8,USD,JP,3323,Lenses,StoreInventory,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
619,46,,nikon nikkors auto,3.23911E+11,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens  SN357027,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN357027-/323910558793,23.8,USD,JP,3323,Lenses,StoreInventory,Used,0.160544705,0.160113355,0.042471042,0.054545455,0.01754386,0.179487179,0.084745763,0.020408163,0.028571429,0.074074074
620,47,,nikon f mount,1.83951E+11,【N MINT】Carl Zeiss Distagon T * 21mm F/2.8  MMJ For Nikon F Mount From JAPAN,https://www.ebay.com/itm/N-MINT-Carl-Zeiss-Distagon-T-21mm-F-2-8-MMJ-Nikon-F-Mount-JAPAN-/183951103144,169.99,USD,JP,3323,Lenses,StoreInventory,Used,0.141193335,0.149132129,0.042471042,0.054545455,0.01754386,0.128205128,0.084745763,0.020408163,0.028571429,0.074074074
621,48,,nikon nikomat ftn,2.23649E+11,Nikon Nikomat FTN 35mm SLR Film Camera Body Only SN4242586,https://www.ebay.com/itm/Nikon-Nikomat-FTN-35mm-SLR-Film-Camera-Body-Only-SN4242586-/223648704804,11.8,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
